id,slangs
1134263260692320256,{'…'}
1134262227576532992,{'…'}
1134261988207599618,{'|'}
1134260727022313480,{'…'}
1134255716175364099,{'…'}
1134253176432017408,"{'…', 'th'}"
1134243913110237185,{':'}
1134240617872187393,{'…'}
1134235554571333632,{'sen.'}
1134233053990182912,"{'…', 'wh'}"
1135546741795807232,"{':', 'rt'}"
1135545843312975872,"{':', 'rt'}"
1135543089941098497,"{':', 'rt'}"
1135478947746070528,"{':', 'rt'}"
1135478934089478144,"{':', 'rt'}"
1135478838710939658,"{':', 'rt'}"
1135438059821064193,"{':', 'rt'}"
1135432653795221505,"{':', 'rt'}"
1135431274582204416,"{':', 'rt'}"
1135428836139646978,"{':', 'rt'}"
1135427947656036352,"{':', 'rt'}"
1135416640152248320,"{':', 'rt'}"
1135411501773336576,"{':', 'rt'}"
1135242118384017409,"{':', 'rt'}"
1135225509644767235,"{':', 'rt'}"
1135222035767054336,"{':', 'rt'}"
1135220747163582464,"{':', 'rt'}"
1135212340578791425,"{':', 'rt'}"
1135184716393537536,"{'azhar', ':', 'rt'}"
1135180807641993216,"{':', 'rt'}"
1135117955086344192,"{':', 'rt'}"
1135117941995900928,"{':', 'rt'}"
1135117928066691072,"{':', 'rt'}"
1135117912736522240,"{':', 'rt'}"
1135103321373642752,"{':', 'rt'}"
1135097959094374400,"{':', 'rt'}"
1135097929411235840,"{':', 'rt'}"
1135097916660563969,"{':', 'rt'}"
1135097896624431105,"{':', 'rt'}"
1135068456817221632,"{':', 'rt'}"
1134922796914675713,"{':', 'rt'}"
1134884613493596161,{'ashiq'}
1134831849010868224,"{':', 'rt'}"
1134811546280976385,"{':', 'rt'}"
1134810920549588992,"{':', 'rt'}"
1134802710308556801,"{':', 'rt'}"
1134799890146627584,"{':', 'rt'}"
1134795701483954176,"{':', 'rt'}"
1134772070334783488,"{':', 'rt'}"
1134757739165564929,"{':', 'rt'}"
1134755995773747201,"{':', 'rt'}"
1134746307220967424,"{':', 'rt'}"
1134744814971490304,"{':', 'rt'}"
1134739741046386688,"{':', 'rt'}"
1134732196219166720,"{':', 'rt'}"
1134725713368702976,"{':', 'rt'}"
1134724581380493312,"{':', 'rt'}"
1134721655069171712,"{':', 'rt'}"
1134715613673414656,"{':', 'rt'}"
1134713516563283968,"{':', 'rt'}"
1134705222171971584,{'#oic'}
1134517396356513794,{'haram-e-kaaba'}
1134513816300118016,{'ptm'}
1134504471361478657,"{':', 'rt'}"
1134490122387435521,"{':', 'rt'}"
1134483492295852032,"{':', 'rt'}"
1134480029646249985,"{':', 'rt'}"
1134477423205126146,"{':', 'rt'}"
1134472098045472771,{'un'}
1134463016878166017,"{':', 'rt'}"
1134458818157580288,"{':', 'rt'}"
1134442766539337733,"{':', 'rt'}"
1134441793972592641,"{':', 'rt'}"
1134422144442654720,"{':', 'rt'}"
1134412974339371008,"{':', 'rt'}"
1134406863888494592,"{':', 'rt'}"
1134399918431514624,"{':', 'rt'}"
1134391526040248320,{'jk'}
1134389481845481473,"{':', 'rt'}"
1134386659854815234,"{':', 'rt'}"
1134366541737267200,"{':', 'rt'}"
1134365368271757312,"{':', 'rt'}"
1134364302075469826,"{':', 'rt'}"
1134363407094824960,"{':', 'rt'}"
1134363393228517376,"{':', 'rt'}"
1134358376488587265,{'#who'}
1134356428272148480,{'oic'}
1134355585405804544,{'…'}
1134345490651369472,"{':', 'rt'}"
1134333689024978944,"{':', 'rt'}"
1134327689744191489,"{':', 'rt'}"
1134322950390206466,"{':', 'rt'}"
1134321373336072192,"{':', 'rt'}"
1134159958243627009,{'…'}
1134141384254984192,{'$'}
1134101885554692096,"{':', 'rt'}"
1134086587724312577,{'mna'}
1134067380697686016,"{':', 'rt'}"
1134056207231135747,"{'…', ':', 'rt'}"
1134051370586333186,"{':', 'rt'}"
1134037086015827968,"{':', 'rt'}"
1134035971610226688,"{':', 'rt'}"
1134028189800574976,"{':', 'rt'}"
1134026052324532225,{'mna'}
1134025174821593089,"{':', 'rt'}"
1134023494545674241,"{':', 'rt'}"
1134021767884922880,"{'…', ':', 'rt'}"
1134017152707637248,"{':', 'rt'}"
1133994472054906888,"{':', 'rt'}"
1133974562385928193,"{':', 'rt'}"
1133967864652808197,"{'…', ':', 'rt'}"
1133965747296919553,"{':', 'rt'}"
1133654275278684160,"{':', 'rt'}"
1133641674234716160,"{':/', '…', ':', 'rt'}"
1133639453073911808,"{':', 'rt'}"
1133613070142640130,"{':', 'rt'}"
1133334602435575810,"{'d', '…'}"
