,tweets,clusterID,titles
5501,"I think that ""the president's policies haven't worked"" because Republican Congress is fucking us over! #PresidentialDebate",288,"['speculation and reaction to 2012 presidential debate, Obama vs. Romney', 'presidential debate', 'The tweets discuss the election.', 'presidential debates']"
5502,Romney needs to get punched. On his face. With a chair. #presidentialdebate #democraticparty,288,"['speculation and reaction to 2012 presidential debate, Obama vs. Romney', 'presidential debate', 'The tweets discuss the election.', 'presidential debates']"
5503,Romney seems like he's blurting out whatever he can think of #presidentialdebate,288,"['speculation and reaction to 2012 presidential debate, Obama vs. Romney', 'presidential debate', 'The tweets discuss the election.', 'presidential debates']"
5504,This presidential debate is getting heated. These two are going at it. #presidentialdebate,288,"['speculation and reaction to 2012 presidential debate, Obama vs. Romney', 'presidential debate', 'The tweets discuss the election.', 'presidential debates']"
5505,No one cares what her name is shut up and answer the question! #presidentialdebate,288,"['speculation and reaction to 2012 presidential debate, Obama vs. Romney', 'presidential debate', 'The tweets discuss the election.', 'presidential debates']"
5506,""" we can't afford 4 more years.. We can't afford 4 more years"".. Yeah no shit WE can't.. But those two will be just fine #presidentialDebate",288,"['speculation and reaction to 2012 presidential debate, Obama vs. Romney', 'presidential debate', 'The tweets discuss the election.', 'presidential debates']"
5507,Where do they find these question askers? #PresidentialDebate,288,"['speculation and reaction to 2012 presidential debate, Obama vs. Romney', 'presidential debate', 'The tweets discuss the election.', 'presidential debates']"
5508,One of the reasons I want Obama to be reelected is so I can continue seeing Michelle's fabulous fashion in the media. #PresidentialDebate,288,"['speculation and reaction to 2012 presidential debate, Obama vs. Romney', 'presidential debate', 'The tweets discuss the election.', 'presidential debates']"
5509,"#presidentialdebate @Obama2012 please bring up his record, that is the record we should be looking at.",288,"['speculation and reaction to 2012 presidential debate, Obama vs. Romney', 'presidential debate', 'The tweets discuss the election.', 'presidential debates']"
5510,"I'm just waiting for a fist fight to break out with these two and the crowd to start changing ""JERRY JERRY JERRY!"" #presidentialdebate",288,"['speculation and reaction to 2012 presidential debate, Obama vs. Romney', 'presidential debate', 'The tweets discuss the election.', 'presidential debates']"
5511,President is  bout to get in the governor's ass,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5512,"""the governor claims 'TUSK' is too scattered and unfocused, and you're in over your head on this topic. your response?"" http://t.co/IZ2DeWZD",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5513,Mr. Romney neither mastered the art of reaching across the aisle nor achieved unusual success as governor http://t.co/wI397g9F #RealRomney,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5514,"Well, I appreciate at least that both NC Governor candidates didn't say that their faith will dictate how they govern outright. Progress?",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5515,got to meet the Governor of Wisconsin,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5516,I just want to know why Governor of Mass. Is getting beaten badly in his own state.  A very negative reference.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5517,"Hey @Ted_Strickland, you’re and idiot and I’m embarrassed you were the Governor of Ohio. #ChillOutOnLibya",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5518,Re: Mitt Romney Never Took a Dollar in Salary as Governor 16/10/2012 19:21:07 http://t.co/Q7bzSGia,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5519,Governor Cuomo Doesn't Rule Out Endorsements Across Party Lines http://t.co/13slkts4,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5520,Peak Park Governor Required - http://t.co/CE9uGdgj http://t.co/kWDcsNRn #peak,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5521,"As governor, #TheRealRomney was anything but bipartisan: http://t.co/U1R90cLg",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5522,"The ninth Governor of Texas, Francis Richard Lubbock was born on October 16th 1815 in South Carolina http://t.co/NAtQoHgn",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5523,"As governor, Romney faced similar economic situation as Obama -- with similar  - http://t.co/ZBqVdP5u http://t.co/vBCvD6Mr.... NO LOYALTY",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5524,USVI governor meets with bond rating agencies http://t.co/Q1H8w6Qz,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5525,"9 months since the #DrangoFour were disappeared. Demand their release, email  Governor of Sichuan #FreeTibet #Tibet http://t.co/vy96KQhn",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5526,uh oh.... I think the Governor is shook... that answer was a ham!,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5527,Mitt... My brother finished top 10% for his class and we live in mass and he did this while you were governor #StopLying #MyBroNeverGotShit,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5528,And I don't get how you can say that while your track record for creating jobs as a governor was....47th in the nation.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5529,Watched the NC governor debate.  Really not impressed with either candidate.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5530,"Mitt Romney hasn't been a governor since 2002, why keep calling him that? That's like saying Hi I'm Jeremy Hoover of St. Lukes gradeschool",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5531,Governor Romney lol lol lets keep it that way America,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5532,Jeremy governor Romney is just not telling the truth,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5533,"Obama got swag. ""What Governor Romney said, just isn't true."" LMAO",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5534,"""What Governor Romney said... just isn't true.""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5535,'What governor Romney said just Isnt true.' -_- #nicecomebackNobama,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5536,"Was thinking the same thing. “@laermer: Not less jobs, Governor, ""fewer""! #grammarcounts”",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5537,"""Governor Romney doesn't have a 5 point plan.. He has a 1 point plan!""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5538,'Governor Romney don't have a 5 point plan he have a 1 point plan' #4moreyears #BarackObama,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5539,"Obama OD'd on This Nigga ""What Governor Romney Said Just Is Not True""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5540,"“@MoveOn: ""What Governor @MittRomney said just isn't true."" -Barack Obama. #MittLies”",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5541,#debates preach it governor PREACH!,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5542,"""@edshow: ""What Governor Romney said just insn't true!"" #edshow #msnbc2012"" Everything the Chameleon says isn't true",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5543,"Governor Romney, what's your plan? #Obama You're #Failing #energy",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5544,It's not your turn to speak governor! Candy was adamant there was limited time!,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5545,I love how Governor Romney says he'll get things done in eight years but complains the President can't do anything in four years.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5546,"None of which Governor Romney says is true, none of what the President says is true. We must have a couple of liars!",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5547,most of what obama is saying it 'what governor romney just said isn't true',289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5548,"Obama: ""Very little of what Governor Romney just said is true"" // Could sum up this whole campaign.",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5549,"Not true, governor Romney.",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5550,"""Not true Governor Romney.""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5551,"""Not true, Governor Romney.""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5552,"""Not true, Governor Romney.""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5553,"""Not true governor Romney""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5554,"Lmao xD ""Not true governor Romney!""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5555,NOT True Governor Romney!!!!!!!!!!!!,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5556,"""Not true, Governor Romney"" OH SHIT.",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5557,"Obama: ""Governor, we have actually produced more oil."" Getting out of his seat and facing him. #debate",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5558,"""Not true, Governor Romney""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5559,governor Romney has a one point plan!! the rich get richer go Mr President,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5560,"""Not true, Governor Romney."" Since when does Mitt ask the questions?! Now we're talking!",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5561,"""Little of what Governor Romney said was true,"" says @BarackObama.",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5562,Not true governor romney cdhu,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5563,"governor romney needa stay in his lane, which is being governor.",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5564,Not true Governor Romney.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5565,Why is a governor interrupting the President?,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5566,"""Not true Governor Romney!""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5567,"The lady just needs to say ""governor Romney you have my permission to beat the crap out of him."" #Obamaisadouche",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5568,Cut him off cus you looking dumb and embarrassed. Bitch ass Governor,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5569,Its not true governor romney,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5570,Not true governor Romney not true,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5571,NOT TRUE GOVERNOR ROMNEY.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5572,'Not true Governor Romney' I love it when he says this,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5573,"""Governor its just not true"" -Barack Obama",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5574,"""Governor......it....that....it's just not true....governor...uh......gov...""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5575,Governor Romney what you're saying is just not true.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5576,"Lmao , "" Governor Romney , what you're saying is just not true , its just not true""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5577,Excellent Governor! Stick and hold the President.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5578,"""That wasn't a question... That was a statement"" - Governor Romney",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5579,"""Governor Romney, that is not true."" http://t.co/8P1Jh1Jd",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5580,"Lol RT @djlimelight: Emphasis on ""Governor"".",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5581,Your a GOVERNOR. OBAMA is the PRESIDENT! #takeseveralseats in my @TamarBraxtonHer vc,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5582,"President appears to have a ""governor, it's not true"" strategy.  Is it effective?  Tell us at http://t.co/He7OlNqk #debates",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5583,"""not true governor romney not true"" LMFAO",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5584,Quit interrupting the president Governor Romney. #rude,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5585,Governor You Won't Attack Mr. PRESIDENT Tonight!! @_DukeOfExitFour,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5586,NOT TRUE GOVERNOR ROMNEY,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5587,That's not true Governor Romney!,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5588,did a governor really get rude with the president...,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5589,romney need anger management ion see how he became a governor.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5590,"President is in to laying pipe.  Rebuttal, Governor Romney?",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5591,"Way to fight to be heard, Governor!",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5592,Governor Rimmed hit a homer.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5593,Governor Romney is hella rude!,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5594,Governor RT @J_Hotz: How you spell it? RT @KingCeeKayy govenor RT @J_Hotz #NotTrueGovenorRomney.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5595,This man is getting ahead of himself...check your self Governor!,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5596,Candy is serving it to the Governor.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5597,"Follow the rules, Governor! *sips his beer* #Debates",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5598,Governor Romney is so rude... geesh.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5599,"RIGHT! RT @bomani_jones serious question: if you're a governor, do we have to call you ""governor"" forever? that was a while ago, right?",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5600,"Please let me have a Blue's Clues moment, jump through the TV and smack this disrespectful Governor!!",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5601,#debate Governor needs to stop interrupting the moderator. Geez and I get upset when JohnChames interrupts.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5602,But he should wait three days before calling RT @MaeveReston: Oh Governor Romney - the rules! the rules!,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5603,"PRESIDENT=Obama
GOVERNOR.... = Lame Ahh Romney",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5604,we need a drill sergeant to be moderator. “GOVERNOR TOMNEY SIT YOUR ASS DOWN. IT IS NOT YOUR TURN TO SPEAK”,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5605,governor*** let me learn how to type,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5606,THIS GOVERNOR IS A DICK. DON'T TRUST WHAT HE SAYS,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5607,The governor should be wearing shorts while he stamps his feet,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5608,Romney can go back to being governor in MAS. bYE,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5609,"“@NiqueRenee: Candy is not playin tonight with the governor.” 

Right ? Candy is most definitely not playing any game tonight lmao",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5610,He always talking about what he does in the state he's governor of.thats totally different from dealing with 50 states.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5611,"Governor, we CANNOT give you 4 yrs to find out and decide how your gonna do the stuff u say. we already made a mistake once with Bush!",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5612,Governor Romney is very ignorant and disrespecful....!!,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5613,OH THANK GOD my capital gains will be untaxed under the Governor's secret tax plan #debate,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5614,Romney just needs to face the fact that he will never be president...just accept the fact that you will always be getting a governor salary,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5615,"“@kairyssdal: Okay, got that, Governor, but how, man.  How?!” #fb",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5616,"""This question for both candidates . . . is Gary Bettman employable outside the realm of the National Hockey League's Board of Governors?""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5617,"I need to be at the debate w/a sign like Tisha Cambell in Boomerang, in reference to the governor : Don't listen to him girl...he lying!!!",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5618,The governor about to get an uppercut like ole girl did on the bus. Keeping cutting off OG Candy!!! LOL,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5619,"!!“@_msberrybaby: Romney needs to remember he's a governor, if he can't respect the person who's in the seat he wants, he won't respect us.”",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5620,PRESIDENT &gt; governor (see the difference),289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5621,Romney still isn't looking presidential... #Governor,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5622,Dzamn dzaddy he said governor Romnys buddy's in congress,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5623,"Please quit saying ""Governor Romney does this or Pres does that.""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5624,Aha that man Obama said...Governor friends ain't letting me do my shit...,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5625,"Governor, I tried to read your tax plan, but the red button kept moving. WTF. #debates",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5626,"""governor Romney im sure you got a reply there""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5627,#MittRomney sit down and take it like a governor. #Debates,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5628,He's rude and he thinks he owns the show.. You're just a governor right now!!! We hope to keep you there!,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5629,"#governor yeah, and you're gonna stay that buddy.",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5630,"Candy get's her revenge:
""Governor Romney, I am sure you have a response"" *crowd laughs*
Don't mess with Candy!
#debate",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5631,Vote Governor? Hell no! Why so we can all sex up our undead underage daughters? No thanks.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5632,Governor Romney's Plan:  The Big Bird Plan - What does he have against birds!,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5633,President Obama only looks at Governor Romney when directly addressing him. It's very humorous.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5634,#BOOM #GetEmPotus!  _/ for the governor...,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5635,"Candy would like to ""get the Governor in on this.."" #KillingIt @BarackObama #Debates",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5636,"Mr.Governor, why you doing that face? Cause you know it's true, huh?",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5637,"""Of course, they add up,"" governor replies, pointing to his credentials as a fiscal steward.",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5638,"If my governor lost the presidential race, I wouldn't want him to be my Governor anymore..",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5639,"EXACTLY governor, becausd you are not president babes.!",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5640,Stop interrupting the moderator Governor!,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5641,"""To the extent any governor does"" now there's some straight talk. Heads of state are not omnipotent. #debate2012",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5642,Romney disses being governor of mass!  #debate #loser,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5643,Hold up ! 👋 Don't be disrespecting my commander in chief.....governor !,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5644,"You are REQUIRED to balance the budget as the Governor of Mass.  This doesn't make you special, Mitt.  Get over yourself.  #debate #debates",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5645,"""To the extent that any MA governor does""=truest statement he's ever made #debate2012",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5646,Governor Romney is quite impatient.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5647,Don't Mass governors have to balance the budget by law? #debate,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5648,"""Governor Romney, I'm sure you've got a reply there."" #debate2012",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5649,Never seen anyone so disrespectful as governor Romney!,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5650,"That is the upmost disrespect! ""governor"" Mitt deserves an uppercut",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5651,"While Oz's Defence has spent $10.1mill preparing #PNG + #Nauru Centres, Manus' Governor is getting cold feet http://t.co/1bStC67G #auspol",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5652,"Romney Disrespectful Af . I Would've Been Like Um Excuse Me Bitch I'm Still Talking . Learn Ya Place Governor,",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5653,Interrupting and bullying the moderator does not look good Governor.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5654,"We need two Republicans on the stage, so that Governor Romney will not be the only one interrupted by the Moderator. @megynkelly @bretbeier",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5655,Romney supporters were calling  biden rude but yet this dude Romney is doing the same exact shit as Biden. Youll never be more than governor,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5656,Your all right romney became governor by being dumb #goodlogic,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5657,"Um, Governor. I've been a part of every business since before you were born.  Those numbers have never added up. That's why I sign the 10Qs.",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5658,"""When I was serving as governor of my state"" Uhm.....did you do anything else?",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5659,"Oh, you were governor of MA? You haven't mentioned that in about 4 seconds. #Debate",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5660,Prayer circle for the people who have romney as a governor,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5661,"Governor tells staff to find me some women....that will come back to bite him, I predict",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5662,"Omfg !!! If this nigga mention him being the governor of his damn state ONE more fucking timeee ! , Im hopping on a damn plane .",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5663,What state is Romney governor of?,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5664,"Effing TALK about healthcare! For folks like me who have an Avonex bill of $3977.19 each month!! Talk to me about that, governor! Ugh",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5665,I bet he is gonna bring up his Lt Governor who was a women #r390,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5666,"romney's argument: ""I was a governor Obama sucks vote for me""",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5667,Now he wants to bring up his governor's record from Mass?? Seriously?! You failed at that too!! Ask Deval Patrick how badly Romney failed.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5668,"We know, Romney. We know you are a governor..no need to repeat it every time you start talking.",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5669,"As governor of MA, he increased fees up the ass!",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5670,He say Governor as if it's the President. Lol. #mittensplease  #debate2012,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5671,"You can't blame the President for everything.. that's why it's important to do research on your Governors, Senators, Reps and even mayors",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5672,I don't give a damn about your cabinet when you were Governor. What are you going to do NOW?,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5673,"Obama LIVED it. Romney ""learned about it"" as a governor. Big difference. #debate2012",289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5674,Nothing new. RT @HOODKENaughty: Governor Romney DID NOT ANSWER.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
5675,You will never be called Mr. President... Continue to call yourself Governor.,289,"['politics is being discussed.', 'The tweets are about the presidential debate.', 'The tweets discuss the election.']"
